chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
chr5	82805904	82806355	CpG: 39	451	39	305	17.3	67.6	0.76
chr5	83053650	83054114	CpG: 52	464	52	321	22.4	69.2	1.01
chr5	83713893	83714150	CpG: 25	257	25	168	19.5	65.4	0.91
chr5	83715340	83716476	CpG: 111	1136	111	752	19.5	66.2	0.9
chr5	86599872	86600144	CpG: 25	272	25	193	18.4	71	0.77
chr5	86744052	86744634	CpG: 55	582	55	348	18.9	59.8	1.06
chr5	87472851	87473261	CpG: 29	410	29	213	14.1	52	1.11
chr5	87600364	87600637	CpG: 27	273	27	178	19.8	65.2	0.95
chr5	87934244	87934492	CpG: 21	248	21	148	16.9	59.7	0.95
chr5	87991394	87991620	CpG: 22	226	22	157	19.5	69.5	0.81
chr5	87992245	87992943	CpG: 72	698	72	460	20.6	65.9	0.96
chr5	88004391	88004663	CpG: 24	272	24	169	17.6	62.1	0.91
chr5	88005716	88007826	CpG: 165	2110	165	1272	15.6	60.3	0.86
chr5	88009707	88010050	CpG: 34	343	34	211	19.8	61.5	1.06
chr5	88011850	88012302	CpG: 46	452	46	318	20.4	70.4	0.83
chr5	88016634	88017028	CpG: 40	394	40	261	20.3	66.2	0.94
chr5	88021226	88021566	CpG: 28	340	28	212	16.5	62.4	0.85
chr5	88215622	88216014	CpG: 38	392	38	235	19.4	59.9	1.09
chr5	88220980	88221345	CpG: 27	365	27	225	14.8	61.6	0.95
chr5	89741099	89741336	CpG: 17	237	17	141	14.3	59.5	0.96
chr5	89741492	89741698	CpG: 20	206	20	134	19.4	65	0.93
chr5	89805381	89806612	CpG: 118	1231	118	831	19.2	67.5	0.85
chr5	89860872	89861560	CpG: 66	688	66	481	19.2	69.9	0.79
chr5	89890046	89890712	CpG: 56	666	56	424	16.8	63.7	0.85
chr5	90612103	90612385	CpG: 36	282	36	203	25.5	72	0.99
chr5	90711578	90712686	CpG: 95	1108	95	685	17.1	61.8	0.9
chr5	92931995	92934631	CpG: 176	2636	176	1571	13.4	59.6	0.75
chr5	92940526	92943093	CpG: 189	2567	189	1494	14.7	58.2	0.87
chr5	92945314	92947186	CpG: 141	1872	141	987	15.1	52.7	1.09
chr5	92949243	92950253	CpG: 94	1010	94	591	18.6	58.5	1.09
chr5	92955024	92955245	CpG: 19	221	19	137	17.2	62	0.91
chr5	92956285	92956586	CpG: 27	301	27	207	17.9	68.8	0.8
chr5	92965551	92965972	CpG: 51	421	51	306	24.2	72.7	0.93
chr5	92982076	92983096	CpG: 99	1020	99	634	19.4	62.2	1.01
chr5	93472709	93473192	CpG: 41	483	41	313	17	64.8	0.81
chr5	93979669	93980599	CpG: 77	930	77	591	16.6	63.5	0.82
chr5	94645215	94646877	CpG: 157	1662	157	1084	18.9	65.2	0.89
chr5	94916163	94916925	CpG: 61	762	61	463	16	60.8	0.87
chr5	94981386	94983000	CpG: 165	1614	165	1065	20.4	66	0.94
chr5	95008085	95008450	CpG: 42	365	42	253	23	69.3	0.97
chr5	95092632	95093568	CpG: 97	936	97	611	20.7	65.3	0.97
chr5	95196373	95196611	CpG: 23	238	23	163	19.3	68.5	0.82
chr5	95322124	95323194	CpG: 101	1070	101	730	18.9	68.2	0.83
chr5	95794630	95794836	CpG: 18	206	18	123	17.5	59.7	1
chr5	96023473	96024873	CpG: 116	1400	116	916	16.6	65.4	0.79
chr5	96063965	96064640	CpG: 57	675	57	407	16.9	60.3	0.93
chr5	96168858	96169641	CpG: 74	783	74	495	18.9	63.2	0.95
chr5	96296193	96297881	CpG: 158	1688	158	1151	18.7	68.2	0.81
chr5	96545175	96545401	CpG: 18	226	18	137	15.9	60.6	0.92
chr5	98132478	98134170	CpG: 135	1692	135	1091	16	64.5	0.78
chr5	98136578	98138207	CpG: 150	1629	150	1003	18.4	61.6	0.97
chr5	98291646	98293431	CpG: 177	1785	177	1108	19.8	62.1	1.03
chr5	99898824	99899619	CpG: 62	795	62	533	15.6	67	0.69
chr5	100264466	100264854	CpG: 32	388	32	248	16.5	63.9	0.82
chr5	100266621	100267037	CpG: 30	416	30	263	14.4	63.2	0.73
chr5	101659948	101660272	CpG: 34	324	34	232	21	71.6	0.83
chr5	101862253	101862639	CpG: 32	386	32	256	16.6	66.3	0.76
chr5	102118338	102119140	CpG: 77	802	77	575	19.2	71.7	0.75
chr5	102119348	102119565	CpG: 17	217	17	133	15.7	61.3	0.83
chr5	102229482	102229811	CpG: 47	329	47	246	28.6	74.8	1.02
chr5	102483452	102483889	CpG: 33	437	33	238	15.1	54.5	1.02
chr5	102622334	102623449	CpG: 127	1115	127	811	22.8	72.7	0.87
chr5	107033029	107036090	CpG: 256	3061	256	1895	16.7	61.9	0.88
chr5	107744208	107746200	CpG: 214	1992	214	1384	21.5	69.5	0.9
chr5	108091499	108091971	CpG: 49	472	49	333	20.8	70.6	0.84
chr5	108111886	108113102	CpG: 110	1216	110	856	18.1	70.4	0.73
chr5	108772825	108773539	CpG: 58	714	58	453	16.2	63.4	0.81
chr5	109052864	109054600	CpG: 178	1736	178	1167	20.5	67.2	0.91
chr5	109248885	109249098	CpG: 24	213	24	162	22.5	76.1	0.8
chr5	110102504	110103122	CpG: 60	618	60	415	19.4	67.2	0.86
chr5	110436603	110436938	CpG: 29	335	29	221	17.3	66	0.8
chr5	110455676	110456169	CpG: 41	493	41	298	16.6	60.4	0.91
chr5	110587468	110588345	CpG: 95	877	95	550	21.7	62.7	1.11
chr5	110875719	110876344	CpG: 55	625	55	429	17.6	68.6	0.75
chr5	111121337	111121879	CpG: 58	542	58	372	21.4	68.6	0.91
chr5	111524306	111524939	CpG: 51	633	51	375	16.1	59.2	0.92
chr5	111782376	111784121	CpG: 194	1745	194	1230	22.2	70.5	0.89
chr5	112070978	112071816	CpG: 64	838	64	554	15.3	66.1	0.7
chr5	112224748	112225146	CpG: 34	398	34	229	17.1	57.5	1.04
chr5	112284879	112286031	CpG: 109	1152	109	753	18.9	65.4	0.89
chr5	112340286	112340905	CpG: 64	619	64	407	20.7	65.8	0.98
chr5	112658118	112658523	CpG: 48	405	48	276	23.7	68.1	1.02
chr5	112851155	112852203	CpG: 86	1048	86	617	16.4	58.9	0.95
chr5	112877164	112877881	CpG: 69	717	69	493	19.2	68.8	0.82
chr5	113418970	113419904	CpG: 76	934	76	571	16.3	61.1	0.87
chr5	113724415	113727094	CpG: 232	2679	232	1704	17.3	63.6	0.86
chr5	114532809	114534497	CpG: 160	1688	160	1170	19	69.3	0.79
chr5	114542615	114544119	CpG: 129	1504	129	935	17.2	62.2	0.89
chr5	114626200	114626556	CpG: 37	356	37	238	20.8	66.9	0.94
chr5	114659885	114660201	CpG: 41	316	41	237	25.9	75	0.93
chr5	114908012	114908671	CpG: 64	659	64	410	19.4	62.2	1.02
chr5	114965512	114966048	CpG: 56	536	56	355	20.9	66.2	0.95
chr5	114989228	114989868	CpG: 71	640	71	438	22.2	68.4	0.97
chr5	115179247	115180612	CpG: 122	1365	122	890	17.9	65.2	0.84
chr5	115205133	115206155	CpG: 117	1022	117	708	22.9	69.3	0.96
chr5	115325506	115325992	CpG: 33	486	33	293	13.6	60.3	0.75
chr5	115326249	115327036	CpG: 72	787	72	537	18.3	68.2	0.79
chr5	115448480	115449064	CpG: 62	584	62	378	21.2	64.7	1.02
chr5	115725033	115725488	CpG: 45	455	45	316	19.8	69.5	0.85
chr5	115810974	115811324	CpG: 27	350	27	224	15.4	64	0.77
chr5	115936296	115938691	CpG: 177	2395	177	1478	14.8	61.7	0.78
chr5	115939900	115940283	CpG: 38	383	38	264	19.8	68.9	0.84
chr5	118337195	118337420	CpG: 18	225	18	118	16	52.4	1.24
chr5	118351746	118352303	CpG: 69	557	69	409	24.8	73.4	0.93
chr5	118434643	118435341	CpG: 77	698	77	499	22.1	71.5	0.88
chr5	118632370	118632733	CpG: 43	363	43	240	23.7	66.1	1.08
chr5	118719300	118719658	CpG: 42	358	42	237	23.5	66.2	1.08
chr5	118816024	118816327	CpG: 33	303	33	205	21.8	67.7	0.95
chr5	119827720	119828047	CpG: 52	327	52	256	31.8	78.3	1.05
chr5	119828870	119829093	CpG: 15	223	15	136	13.5	61	0.76
chr5	121215286	121216023	CpG: 71	737	71	501	19.3	68	0.85
chr5	121325403	121325794	CpG: 32	391	32	230	16.4	58.8	0.96
chr5	121440399	121441976	CpG: 136	1577	136	1012	17.2	64.2	0.84
chr5	121675349	121676046	CpG: 64	697	64	405	18.4	58.1	1.1
chr5	121676211	121676448	CpG: 17	237	17	141	14.3	59.5	0.81
chr5	122138438	122139068	CpG: 54	630	54	380	17.1	60.3	0.94
chr5	122208862	122209580	CpG: 74	718	74	479	20.6	66.7	0.94
chr5	122399468	122400721	CpG: 136	1253	136	900	21.7	71.8	0.84
chr5	122452236	122452438	CpG: 21	202	21	130	20.8	64.4	1
chr5	122452804	122453857	CpG: 105	1053	105	709	19.9	67.3	0.88
chr5	122454024	122454735	CpG: 48	711	48	426	13.5	59.9	0.75
chr5	122458575	122459342	CpG: 66	767	66	523	17.2	68.2	0.74
chr5	122461777	122463450	CpG: 121	1673	121	1010	14.5	60.4	0.79
chr5	122764525	122764886	CpG: 23	361	23	228	12.7	63.2	0.64
chr5	122786557	122787229	CpG: 53	672	53	416	15.8	61.9	0.82
chr5	122875560	122876191	CpG: 66	631	66	379	20.9	60.1	1.16
chr5	122999657	122999907	CpG: 20	250	20	171	16	68.4	0.69
chr5	124015297	124015647	CpG: 48	350	48	247	27.4	70.6	1.1
chr5	125786946	125787197	CpG: 30	251	30	185	23.9	73.7	0.88
chr5	125958500	125958948	CpG: 37	448	37	302	16.5	67.4	0.74
chr5	125964421	125964999	CpG: 69	578	69	429	23.9	74.2	0.88
chr5	126140128	126142128	CpG: 213	2000	213	1294	21.3	64.7	1.02
chr5	126393522	126395149	CpG: 174	1627	174	1101	21.4	67.7	0.93
chr5	126436905	126437226	CpG: 37	321	37	218	23.1	67.9	1.04
chr5	126592896	126593479	CpG: 60	583	60	418	20.6	71.7	0.81
chr5	126653952	126654800	CpG: 63	848	63	528	14.9	62.3	0.77
chr5	126881164	126881824	CpG: 64	660	64	452	19.4	68.5	0.83
chr5	127446493	127448411	CpG: 221	1918	221	1343	23	70	0.94
chr5	127899857	127900162	CpG: 21	305	21	171	13.8	56.1	0.88
chr5	127900462	127902844	CpG: 186	2382	186	1405	15.6	59	0.9
chr5	128328699	128329228	CpG: 44	529	44	330	16.6	62.4	0.86
chr5	128457902	128458961	CpG: 121	1059	121	711	22.9	67.1	1.02
chr5	128823402	128825316	CpG: 167	1914	167	1208	17.5	63.1	0.88
chr5	129267452	129269511	CpG: 207	2059	207	1380	20.1	67	0.9
chr5	130358670	130358991	CpG: 27	321	27	211	16.8	65.7	0.81
chr5	130528125	130528994	CpG: 91	869	91	585	20.9	67.3	0.93
chr5	130534229	130534685	CpG: 36	456	36	268	15.8	58.8	0.93
chr5	130627234	130628305	CpG: 118	1071	118	731	22	68.3	0.95
chr5	130998314	130999404	CpG: 85	1090	85	641	15.6	58.8	0.9
chr5	131159828	131161202	CpG: 120	1374	120	901	17.5	65.6	0.81
chr5	131308806	131309339	CpG: 44	533	44	350	16.5	65.7	0.77
chr5	131374791	131375675	CpG: 87	884	87	581	19.7	65.7	0.91
chr5	131590993	131591853	CpG: 100	860	100	626	23.3	72.8	0.89
chr5	131620938	131621712	CpG: 64	774	64	487	16.5	62.9	0.84
chr5	131634917	131635788	CpG: 75	871	75	592	17.2	68	0.76
chr5	131657129	131658696	CpG: 140	1567	140	1078	17.9	68.8	0.76
chr5	131733068	131733870	CpG: 87	802	87	541	21.7	67.5	0.96
chr5	131774124	131774775	CpG: 72	651	72	438	22.1	67.3	0.98
chr5	131853741	131854834	CpG: 100	1093	100	646	18.3	59.1	1.05
chr5	131860254	131860700	CpG: 46	446	46	310	20.6	69.5	0.88
chr5	131920463	131920856	CpG: 43	393	43	278	21.9	70.7	0.88
chr5	132019453	132020203	CpG: 84	750	84	544	22.4	72.5	0.86
chr5	132100594	132101328	CpG: 69	734	69	487	18.8	66.3	0.87
chr5	132110772	132111810	CpG: 117	1038	117	761	22.5	73.3	0.84
chr5	132140347	132141520	CpG: 119	1173	119	777	20.3	66.2	0.93
chr5	132176753	132178817	CpG: 230	2064	230	1408	22.3	68.2	0.96
chr5	132183187	132183396	CpG: 19	209	19	128	18.2	61.2	0.97
chr5	132186441	132187102	CpG: 64	661	64	465	19.4	70.3	0.78
chr5	132188803	132189708	CpG: 93	905	93	605	20.6	66.9	0.92
chr5	132193371	132194578	CpG: 148	1207	148	896	24.5	74.2	0.89
chr5	132229800	132230652	CpG: 68	852	68	549	16	64.4	0.77
chr5	132326688	132327639	CpG: 86	951	86	631	18.1	66.4	0.82
chr5	132389722	132390216	CpG: 49	494	49	309	19.8	62.6	1.01
chr5	132414999	132416268	CpG: 112	1269	112	798	17.7	62.9	0.89
chr5	132974643	132976366	CpG: 205	1723	205	1256	23.8	72.9	0.9
chr5	133331885	133332298	CpG: 36	413	36	278	17.4	67.3	0.79
chr5	133367499	133369408	CpG: 185	1909	185	1206	19.4	63.2	0.97
chr5	133434706	133435048	CpG: 30	342	30	245	17.5	71.6	0.68
chr5	133477219	133479159	CpG: 157	1940	157	1096	16.2	56.5	1.02
chr5	133539870	133540801	CpG: 105	931	105	653	22.6	70.1	0.92
chr5	133589039	133590443	CpG: 149	1404	149	969	21.2	69	0.89
chr5	133730528	133730804	CpG: 26	276	26	173	18.8	62.7	0.98
chr5	133734919	133735791	CpG: 64	872	64	518	14.7	59.4	0.84
chr5	133775265	133775698	CpG: 49	433	49	311	22.6	71.8	0.89
chr5	133829405	133829641	CpG: 25	236	25	171	21.2	72.5	0.81
chr5	133887841	133891327	CpG: 247	3486	247	2081	14.2	59.7	0.8
chr5	133996113	133996621	CpG: 42	508	42	338	16.5	66.5	0.76
chr5	134012102	134012893	CpG: 75	791	75	541	19	68.4	0.81
chr5	134101982	134102393	CpG: 48	411	48	288	23.4	70.1	0.96
chr5	134122068	134122670	CpG: 66	602	66	403	21.9	66.9	0.99
chr5	134209382	134210149	CpG: 90	767	90	539	23.5	70.3	0.96
chr5	134237786	134238403	CpG: 67	617	67	424	21.7	68.7	0.92
chr5	134268153	134269213	CpG: 128	1060	128	767	24.2	72.4	0.93
chr5	134390991	134393045	CpG: 174	2054	174	1288	16.9	62.7	0.87
chr5	134394812	134395337	CpG: 51	525	51	361	19.4	68.8	0.83
chr5	134396477	134398365	CpG: 175	1888	175	1137	18.5	60.2	1.02
chr5	134402284	134404650	CpG: 186	2366	186	1576	15.7	66.6	0.71
chr5	134413866	134414269	CpG: 43	403	43	289	21.3	71.7	0.84
chr5	134554826	134555318	CpG: 45	492	45	347	18.3	70.5	0.74
chr5	134690620	134690926	CpG: 31	306	31	208	20.3	68	0.89
chr5	134761995	134763160	CpG: 117	1165	117	767	20.1	65.8	0.94
chr5	134852331	134852678	CpG: 26	347	26	227	15	65.4	0.71
chr5	134852830	134853123	CpG: 22	293	22	207	15	70.6	0.61
chr5	134853297	134854395	CpG: 87	1098	87	685	15.8	62.4	0.82
chr5	134855184	134855543	CpG: 34	359	34	247	18.9	68.8	0.8
chr5	134898639	134899950	CpG: 143	1311	143	891	21.8	68	0.95
chr5	134907342	134907718	CpG: 46	376	46	257	24.5	68.4	1.05
chr5	134942077	134942880	CpG: 82	803	82	546	20.4	68	0.9
chr5	135198170	135199055	CpG: 70	885	70	571	15.8	64.5	0.76
chr5	135216068	135216409	CpG: 24	341	24	218	14.1	63.9	0.69
chr5	135293747	135294416	CpG: 80	669	80	449	23.9	67.1	1.07
chr5	135392406	135392935	CpG: 56	529	56	390	21.2	73.7	0.78
chr5	135442968	135443206	CpG: 18	238	18	147	15.1	61.8	0.82
chr5	135444103	135444374	CpG: 24	271	24	170	17.7	62.7	0.9
chr5	135496248	135497061	CpG: 99	813	99	585	24.4	72	0.94
chr5	135554955	135556877	CpG: 179	1922	179	1288	18.6	67	0.83
chr5	135720296	135720941	CpG: 56	645	56	408	17.4	63.3	0.87
chr5	136861915	136863045	CpG: 134	1130	134	823	23.7	72.8	0.89
chr5	137117152	137118777	CpG: 155	1625	155	1004	19.1	61.8	1.03
chr5	137252885	137253376	CpG: 51	491	51	331	20.8	67.4	0.92
chr5	137396004	137396621	CpG: 65	617	65	432	21.1	70	0.86
chr5	137542559	137542840	CpG: 23	281	23	163	16.4	58	0.98
chr5	137605398	137605870	CpG: 56	472	56	330	23.7	69.9	0.99
chr5	137621234	137621483	CpG: 26	249	26	182	20.9	73.1	0.8
chr5	137637804	137638210	CpG: 42	406	42	268	20.7	66	1
chr5	137695401	137695936	CpG: 38	535	38	309	14.2	57.8	0.85
chr5	137701279	137702227	CpG: 77	948	77	646	16.2	68.1	0.7
chr5	137708960	137709173	CpG: 19	213	19	146	17.8	68.5	0.8
chr5	137716045	137716953	CpG: 83	908	83	564	18.3	62.1	0.95
chr5	137827514	137830152	CpG: 205	2638	205	1717	15.5	65.1	0.73
chr5	137830994	137831232	CpG: 22	238	22	157	18.5	66	0.99
chr5	137855298	137856100	CpG: 79	802	79	525	19.7	65.5	0.92
chr5	137906163	137907324	CpG: 98	1161	98	752	16.9	64.8	0.8
chr5	137938747	137939536	CpG: 76	789	76	524	19.3	66.4	0.88
chr5	138116558	138117735	CpG: 104	1177	104	696	17.7	59.1	1.01
chr5	138561769	138562012	CpG: 32	243	32	186	26.3	76.5	0.91
chr5	138637219	138637750	CpG: 40	531	40	334	15.1	62.9	0.76
chr5	138657061	138658207	CpG: 121	1146	121	722	21.1	63	1.08
chr5	138705232	138706147	CpG: 87	915	87	582	19	63.6	0.95
chr5	138741713	138742239	CpG: 43	526	43	348	16.3	66.2	0.76
chr5	138755609	138758810	CpG: 311	3201	311	2221	19.4	69.4	0.81
chr5	138767391	138767811	CpG: 34	420	34	274	16.2	65.2	0.78
chr5	138802952	138803222	CpG: 25	270	25	181	18.5	67	0.83
chr5	138877644	138878159	CpG: 48	515	48	359	18.6	69.7	0.77
chr5	138920768	138921976	CpG: 107	1208	107	732	17.7	60.6	0.97
chr5	138997317	138997852	CpG: 48	535	48	382	17.9	71.4	0.7
chr5	139007627	139010403	CpG: 249	2776	249	1768	17.9	63.7	0.89
chr5	139021003	139021212	CpG: 15	209	15	134	14.4	64.1	0.72
chr5	139028089	139028419	CpG: 36	330	36	229	21.8	69.4	0.93
chr5	139036761	139037040	CpG: 25	279	25	191	17.9	68.5	0.77
chr5	139040739	139041118	CpG: 28	379	28	251	14.8	66.2	0.67
chr5	139056726	139057363	CpG: 54	637	54	455	17	71.4	0.67
chr5	139061185	139061386	CpG: 15	201	15	132	14.9	65.7	0.69
chr5	139068996	139071208	CpG: 168	2212	168	1334	15.2	60.3	0.84
chr5	139100194	139100404	CpG: 16	210	16	126	15.2	60	0.86
chr5	139106086	139107895	CpG: 124	1809	124	1107	13.7	61.2	0.73
chr5	139115773	139116160	CpG: 41	387	41	269	21.2	69.5	0.88
chr5	139119059	139119426	CpG: 33	367	33	237	18	64.6	0.87
chr5	139124149	139124361	CpG: 23	212	23	155	21.7	73.1	0.82
chr5	139125371	139125718	CpG: 36	347	36	246	20.7	70.9	0.83
chr5	139147360	139148214	CpG: 65	854	65	537	15.2	62.9	0.77
chr5	139155088	139156356	CpG: 92	1268	92	730	14.5	57.6	0.89
chr5	139207789	139208463	CpG: 78	674	78	369	23.1	54.7	1.55
chr5	139263534	139264466	CpG: 107	932	107	690	23	74	0.84
chr5	139402260	139403334	CpG: 87	1074	87	633	16.2	58.9	0.93
chr5	139467115	139467856	CpG: 80	741	80	506	21.6	68.3	0.94
chr5	139472907	139473150	CpG: 21	243	21	176	17.3	72.4	0.67
chr5	139473779	139474725	CpG: 81	946	81	553	17.1	58.5	1
chr5	139505721	139506411	CpG: 64	690	64	493	18.6	71.4	0.73
chr5	139534573	139535641	CpG: 109	1068	109	747	20.4	69.9	0.85
chr5	139705714	139706418	CpG: 64	704	64	467	18.2	66.3	0.83
chr5	139723083	139723332	CpG: 21	249	21	172	16.9	69.1	0.71
chr5	139760507	139762292	CpG: 151	1785	151	1107	16.9	62	0.88
chr5	139907341	139907675	CpG: 36	334	36	227	21.6	68	0.93
chr5	139916939	139917377	CpG: 43	438	43	298	19.6	68	0.85
chr5	139924019	139924661	CpG: 64	642	64	414	19.9	64.5	0.96
chr5	139991666	139992923	CpG: 96	1257	96	787	15.3	62.6	0.78
chr5	139999218	139999686	CpG: 42	468	42	323	17.9	69	0.77
chr5	140007010	140007688	CpG: 59	678	59	410	17.4	60.5	0.96
chr5	140024378	140024900	CpG: 47	522	47	345	18	66.1	0.82
chr5	140032243	140033565	CpG: 111	1322	111	878	16.8	66.4	0.76
chr5	140050988	140051512	CpG: 45	524	45	343	17.2	65.5	0.82
chr5	140146142	140146398	CpG: 20	256	20	156	15.6	60.9	0.85
chr5	140147275	140148323	CpG: 120	1048	120	702	22.9	67	1.04
chr5	140154757	140155072	CpG: 28	315	28	206	17.8	65.4	0.85
chr5	140155850	140156997	CpG: 125	1147	125	754	21.8	65.7	1.02
chr5	140161028	140161266	CpG: 21	238	21	153	17.6	64.3	0.88
chr5	140162072	140163198	CpG: 121	1126	121	747	21.5	66.3	0.99
chr5	140166976	140167452	CpG: 40	476	40	295	16.8	62	0.88
chr5	140168198	140169170	CpG: 111	972	111	648	22.8	66.7	1.04
chr5	140181624	140181841	CpG: 21	217	21	140	19.4	64.5	0.95
chr5	140182757	140183794	CpG: 118	1037	118	704	22.8	67.9	1
chr5	140187909	140188262	CpG: 29	353	29	223	16.4	63.2	0.83
chr5	140188937	140190141	CpG: 136	1204	136	793	22.6	65.9	1.05
chr5	140194252	140194648	CpG: 35	396	35	238	17.7	60.1	1.01
chr5	140195384	140196343	CpG: 110	959	110	636	22.9	66.3	1.06
chr5	140201191	140201565	CpG: 31	374	31	226	16.6	60.4	0.93
chr5	140202306	140203292	CpG: 114	986	114	660	23.1	66.9	1.05
chr5	140208313	140208760	CpG: 38	447	38	271	17	60.6	0.94
chr5	140209506	140210517	CpG: 125	1011	125	680	24.7	67.3	1.11
chr5	140215921	140216217	CpG: 23	296	23	182	15.5	61.5	0.85
chr5	140217046	140218075	CpG: 118	1029	118	693	22.9	67.3	1.03
chr5	140222257	140223191	CpG: 88	934	88	598	18.8	64	0.94
chr5	140228973	140229324	CpG: 29	351	29	209	16.5	59.5	0.96
chr5	140229918	140231133	CpG: 138	1215	138	801	22.7	65.9	1.05
chr5	140235342	140235634	CpG: 26	292	26	179	17.8	61.3	0.98
chr5	140236457	140237474	CpG: 127	1017	127	691	25	67.9	1.09
chr5	140242068	140242337	CpG: 23	269	23	169	17.1	62.8	0.88
chr5	140243269	140244338	CpG: 136	1069	136	728	25.4	68.1	1.12
chr5	140285896	140287377	CpG: 134	1481	134	958	18.1	64.7	0.86
chr5	140326289	140327115	CpG: 80	826	80	542	19.4	65.6	0.91
chr5	140455783	140456791	CpG: 103	1008	103	692	20.4	68.7	0.87
chr5	140461730	140462644	CpG: 88	914	88	625	19.3	68.4	0.83
chr5	140483074	140483988	CpG: 90	914	90	628	19.7	68.7	0.84
chr5	140496495	140497484	CpG: 96	989	96	674	19.4	68.1	0.84
chr5	140511341	140512201	CpG: 86	860	86	585	20	68	0.87
chr5	140517080	140517950	CpG: 87	870	87	595	20	68.4	0.86
chr5	140533865	140534821	CpG: 93	956	93	652	19.5	68.2	0.84
chr5	140539115	140539973	CpG: 82	858	82	587	19.1	68.4	0.82
chr5	140543694	140544545	CpG: 85	851	85	591	20	69.4	0.83
chr5	140548400	140549302	CpG: 84	902	84	619	18.6	68.6	0.79
chr5	140553607	140554500	CpG: 90	893	90	617	20.2	69.1	0.85
chr5	140560907	140561809	CpG: 86	902	86	617	19.1	68.4	0.82
chr5	140569928	140570841	CpG: 90	913	90	624	19.7	68.3	0.85
chr5	140575192	140576064	CpG: 87	872	87	597	20	68.5	0.86
chr5	140584637	140585488	CpG: 87	851	87	593	20.4	69.7	0.84
chr5	140595575	140596537	CpG: 92	962	92	650	19.1	67.6	0.84
chr5	140601048	140601882	CpG: 76	834	76	562	18.2	67.4	0.8
chr5	140606628	140607557	CpG: 90	929	90	633	19.4	68.1	0.84
chr5	140663379	140663957	CpG: 52	578	52	388	18	67.1	0.8
chr5	140680082	140680679	CpG: 54	597	54	356	18.1	59.6	1.02
chr5	140691981	140692726	CpG: 71	745	71	496	19.1	66.6	0.86
chr5	140699313	140699527	CpG: 19	214	19	128	17.8	59.8	0.99
chr5	140700322	140701013	CpG: 59	691	59	457	17.1	66.1	0.78
chr5	140703732	140704084	CpG: 30	352	30	207	17	58.8	1
chr5	140705235	140706075	CpG: 79	840	79	553	18.8	65.8	0.87
chr5	140711423	140712163	CpG: 71	740	71	494	19.2	66.8	0.86
chr5	140714904	140715212	CpG: 27	308	27	200	17.5	64.9	0.83
chr5	140717005	140717242	CpG: 18	237	18	149	15.2	62.9	0.77
chr5	140721358	140721922	CpG: 65	564	65	382	23	67.7	1.01
chr5	140724145	140724826	CpG: 49	681	49	379	14.4	55.7	0.93
chr5	140725715	140726077	CpG: 30	362	30	236	16.6	65.2	0.78
chr5	140730234	140730448	CpG: 16	214	16	118	15	55.1	1.02
chr5	140731482	140732067	CpG: 58	585	58	386	19.8	66	0.91
chr5	140733838	140734136	CpG: 27	298	27	192	18.1	64.4	0.88
chr5	140735438	140736125	CpG: 58	687	58	458	16.9	66.7	0.76
chr5	140742585	140742952	CpG: 28	367	28	232	15.3	63.2	0.77
chr5	140744485	140744864	CpG: 28	379	28	246	14.8	64.9	0.7
chr5	140747380	140747879	CpG: 35	499	35	296	14	59.3	0.8
chr5	140749123	140749667	CpG: 64	544	64	368	23.5	67.6	1.03
chr5	140752569	140752866	CpG: 27	297	27	189	18.2	63.6	0.9
chr5	140754039	140754625	CpG: 49	586	49	380	16.7	64.8	0.8
chr5	140757626	140758122	CpG: 36	496	36	297	14.5	59.9	0.81
chr5	140759197	140759843	CpG: 66	646	66	424	20.4	65.6	0.95
chr5	140767631	140768228	CpG: 45	597	45	353	15.1	59.1	0.86
chr5	140769278	140769946	CpG: 70	668	70	438	21	65.6	0.98
chr5	140774542	140775229	CpG: 62	687	62	457	18	66.5	0.82
chr5	140777346	140777885	CpG: 41	539	41	319	15.2	59.2	0.87
chr5	140778941	140779543	CpG: 67	602	67	403	22.3	66.9	0.99
chr5	140780944	140781256	CpG: 29	312	29	196	18.6	62.8	0.96
chr5	140782583	140783016	CpG: 40	433	40	294	18.5	67.9	0.8
chr5	140787523	140787972	CpG: 49	449	49	300	21.8	66.8	0.98
chr5	140790678	140792801	CpG: 155	2123	155	1225	14.6	57.7	0.88
chr5	140801412	140801872	CpG: 47	460	47	302	20.4	65.7	0.95
chr5	140835570	140836804	CpG: 95	1234	95	727	15.4	58.9	0.89
chr5	140838048	140838249	CpG: 19	201	19	134	18.9	66.7	0.86
chr5	140844711	140844932	CpG: 22	221	22	142	19.9	64.3	0.98
chr5	140851248	140852519	CpG: 122	1271	122	863	19.2	67.9	0.84
chr5	140873097	140873373	CpG: 20	276	20	172	14.5	62.3	0.75
chr5	140978261	140979059	CpG: 92	798	92	585	23.1	73.3	0.86
chr5	140996504	140997869	CpG: 118	1365	118	910	17.3	66.7	0.78
chr5	141011102	141011361	CpG: 31	259	31	190	23.9	73.4	0.89
chr5	141051808	141052151	CpG: 25	343	25	224	14.6	65.3	0.69
chr5	141062429	141062776	CpG: 27	347	27	225	15.6	64.8	0.75
chr5	141112995	141113522	CpG: 41	527	41	351	15.6	66.6	0.7
chr5	141209114	141210268	CpG: 102	1154	102	747	17.7	64.7	0.84
chr5	141213750	141214078	CpG: 24	328	24	226	14.6	68.9	0.67
