#name	name2
NM_001017452	Nsun7
NM_001047093	Klhl5
NM_001037792	Smim14
NM_001106006	Ube2k
NM_001017500	LOC498368
NM_001107216	Arap2
NM_001105750	Stim2
NM_001191597	Dhx15
NM_031347	Ppargc1a
NM_001106010	Gba3
NM_022632	Slit2
NM_001106009	Ldb2
NM_021751	Prom1
NM_001110137	Prom1
NM_001107222	Fbxl5
NM_001012151	Stx18
NM_001191551	Slc2a9
NM_001134971	Man2b2
NM_001170439	Evc
NM_057116	Ppp2r2c
NM_001012152	Tbc1d14
NM_001107225	Sorcs2
NM_001113365	Tbc1d14
NM_001001514	Ablim2
NM_001034021	Tbc1d14
NM_001177695	Ablim2
NM_024357	Htt
NM_031766	Cpz
NM_019339	Rgs12
NM_022928	Grk4
NM_001107227	Zfyve28
NM_001191552	Whsc1
NM_001191682	Sfi1
NM_001107229	Depdc5
NM_013033	Slc5a1
NM_001109090	Sec14l4
NM_001107235	Sf3a1
NM_001107232	Osbp2
NM_024135	Limk2
NM_013193	Nf2
NM_001108862	Rasl10a
NM_001012038	Mtmr3
NM_053649	Kremen1
NM_001108365	Gas2l1
NM_001042354	Camk2b
NM_001042356	Camk2b
NM_021739	Camk2b
NM_001077660	Urgcp
NM_001107239	Adcy1
NM_020100	Ramp3
NM_001030025	Upp1
NM_001107236	Cobl
NM_001014232	Cnrip1
NM_031507	Egfr
NM_001134702	Meis1
NM_001047094	Spred2
NM_001127537	Wdpcp
NM_001024743	Ugp2
NM_182814	Cct4
NM_001025278	Pus10
NM_001271196	Usp34
NM_001108366	Vrk2
NM_001191684	Fancl
NM_001191553	Ccdc85a
NM_031831	Rtn4
NM_001024866	Ccdc104
NM_001109095	RGD1562229
NM_001106023	Erlec1
NM_001025140	Psme4
NM_001099654	Vom2r65
NM_001099485	Vom2r67
NM_001099481	Vom2r68
NM_001099468	Vom2r69
NM_001099477	Vom2r70
NM_001099486	Vom2r73
NM_199114	Fgfrl1
NM_001198804	Dgkq
NM_022287	Slc26a1
NM_001172084	Idua
NM_001013991	Tmem175
NM_022864	Cplx1
NM_001106024	Pde6b
NM_001107246	Mfsd7
NM_080481	Atp5i
NM_001011914	Dr1
NM_001007619	Tmed5
NM_031099	Rpl5
NM_031001	Ube2d4
NM_012566	Gfi1
NM_001013987	Rpap2
NM_001109563	LOC689986
NM_001105994	Ephx4
NM_001025631	Lpcat2b
NM_001012031	Brdt
NM_001108352	Cdc7
NM_022956	Barhl2
NM_001107204	Lrrc8b
NM_001014133	Abcg3l2
NM_001037205	Abcg3l4
NM_001107205	Abcg3l3
NM_001134998	Zfp951
NM_001004076	Abcg3l1
NM_001191934	Pkd2
NM_012881	Spp1
NM_024142	Mepe
NM_012790	Dspp
NM_203493	Dmp1
NM_012946	Sparcl1
NM_001195414	LOC100359907
NM_001009684	Hsd17b13
NM_001004209	Hsd17b11
NM_001105995	Klhl8
NM_001017495	LOC498330
NM_198049	Slc10a6
NM_001012032	Arhgap24
NM_031242	Cds1
NM_031737	Nkx6-1
NM_001025670	Agpat9
NM_022605	Hpse
NM_001014134	Helq
NM_001105996	Mrps18c
NM_001044255	Coq2
NM_001108353	Plac8
NM_001100564	Lin54
NM_001009391	Enoph1
NM_001033696	Hnrnpdl
NM_001082541	Hnrpd
NM_001082540	Hnrpd
NM_001082539	Hnrpd
NM_024404	Hnrpd
NM_017105	Bmp3
NM_001004077	Gk2
NM_001024742	Naa11
NM_001012033	Paqr3
NM_001105997	Mrpl1
NM_001017496	Cxcl13
NM_001109329	RGD1561226
NM_001105725	Ccng2
NM_001105998	Ccni
NM_001013988	Stbd1
NM_001012034	Art3
NM_145672	Cxcl9
NM_017361	Nup54
NM_139089	Cxcl10
NM_182952	Cxcl11
NM_001010967	Naaa
NM_001006958	Sdad1
NM_001107210	Ppef2
NM_001012035	Cdkl2
NM_001107209	Thap6
NM_173114	Parm1
NM_017123	Areg
NM_021689	Ereg
NM_053647	Cxcl2
NM_030845	Cxcl1
NM_022214	Cxcl5
NM_001007729	Pf4
NM_138522	Cxcl3
NM_153721	Ppbp
NM_001025671	Rassf6
NM_012493	Afp
NM_172320	Afm
NM_001105999	Ankrd17
NM_023980	Npffr2
NM_001047928	LOC498339
NM_001108357	Mob1b
NM_024158	Dck
NM_001012036	Utp3
NM_001025127	Rufy3
NM_001100890	Grsf1
NR_106692	Mir6321
NM_012900	Ambn
NM_001106001	Enam
NM_133513	Prol1
NM_133513	Prol1
NM_012684	Vcsa1
NM_198729	Vcsa2
NM_001017497	Smr3a
NM_022263	Cabs1
NR_003527	Dzip1-ps1
NM_001009505	LOC494224
NM_001044274	Odam
NM_031562	Csn3
NM_017120	Csn2
NM_001105741	Csn1s2a
NM_138874	Csn1s1
NM_173106	Csn1s2b
NM_012883	Sult1e1
NM_001007718	ste2
NM_021769	Sult1d1
NM_001135869	Ugt2a3
NM_022228	Ugt2a1
NM_031533	Ugt2b
NM_153314	Ugt2b17
NM_173323	Ugt2b7
NM_001004271	Ugt2b15
NM_173295	Ugt2b1
NM_001191676	Ugt2b10
NM_001004020	Tmprss11b
NM_001033652	Tmprss11d
NM_022630	Tmprss11d
NM_031038	Gnrhr
NM_001025115	Stap1
NM_001004098	Cenpc
NM_001108860	Tecrl
NM_001106002	Polr2b
NM_031788	Rest
NM_001006959	Noa1
NM_001008870	Spink2
NM_133621	Hopx
NM_001170601	Srp72
NM_080910	Paics
NM_057198	Ppat
NM_212459	Arl9
NM_001024770	Exoc1
NM_022239	Nmu
NM_021856	Clock
NM_001013990	Srd5a3
NM_001024802	Tmem165
NM_001289832	Clock
NM_022264	Kit
NM_001137563	Gsx2
NM_001105736	Chic2
NM_001002830	Rasl11b
NM_199374	Spata18
NM_001008763	Lrrc66
NM_001191677	Cwh43
NM_001013874	Ociad1
NM_001271181	Ociad2
NM_001008555	Slc10a4
NM_181385	Zar1
NM_001107214	Slain2
NM_053432	Tec
NM_001106003	Nipal1
NM_053497	Cnga1
NM_001170438	Nfxl1
NM_001106004	Commd8
NM_080586	Gabrg1
NM_001107215	Guf1
NM_001108861	Yipf7
NM_001106005	Gnpda2
NM_001191935	Grxcr1
NM_001109087	Shisa3
NM_001109088	Slc30a9
NM_017237	Uchl1
NM_022930	Chrna9
NM_001013430	Rhoh
NM_001083624	Pds5a
NM_001007598	Rpl9
NM_001012037	Lias
NM_031325	Ugdh
NM_053547	Rfc1
NM_001191679	Wdr19
NM_001025138	Tmem156
NM_207604	Tlr6
NM_001172120	Tlr1
NM_001105742	Klf3
NM_001146035	Tlr10
NR_037399	Mir328b
NM_001106007	Pgm2
NM_001271306	Wdr82
NM_012688	Cckar
NM_001134639	Smim20
NM_053380	Slc34a2
NM_001107220	Anapc4
NM_001108360	Zcchc4
NM_001005883	Pi4k2b
NM_001107219	Lgi2
NM_012880	Sod3
NR_037348	Mir3565
NR_031931	Mir218-1
NM_022390	Qdpr
NM_001011910	Lap3
NM_001107217	Med28
NM_001191097	Clrn2
NM_022603	Fgfbp1
NM_001277396	Apex2l1
NM_030848	Bst1
NM_001107221	C1qtnf7
NM_053391	Hs3st1
NM_001014135	Wdr1
NM_001108362	Tmem128
NM_012768	Drd5
NM_181433	Otop1
NM_001107223	Zbtb49
NM_024128	Nsg1
NM_001011911	Lyar
NM_001134604	Cytl1
NM_031059	Msx1
NM_001106012	Evc2
NM_012932	Crmp1
NM_001033894	Jakmip1
NM_031823	Wfs1
NM_001009264	Mrfap1
NM_001100766	Bloc1s4
NM_024487	Grpel1
NM_001170455	Tada2b
NM_001144850	Psapl1
NM_080900	Afap1
NM_001107226	Sh3tc1
NM_001271027	Htra3
NM_053339	Acox3
NM_001130061	Trmt44
NM_001108363	Hmx1
NM_138506	Adra2c
NM_001169113	Lrpap1
NM_001130062	Dok7
NM_053320	Hgfac
NM_001109089	Msantd1
NM_001191680	Mfsd10
NM_001106013	Nop14
NM_001100684	Sh3bp2
NM_001024771	Tnip2
NM_019182	Rnf4
NM_001109412	Haus3
NM_001108364	Mxd4
NM_001191681	Nat8l
NM_001106014	RGD1560394
NM_001008339	Nelfa
NM_053429	Fgfr3
NM_001005884	Letm1
NM_001107228	Fam53a
NM_001004424	Tacc3
NM_001130988	Slbp
NM_001126274	Tmem129
NM_138533	Spon2
NM_019201	Ctbp1
NM_001134558	Uvssa
NM_001008319	Maea
NM_013052	Ywhah
NM_139099	Atp5e
NM_001009685	Drg1
NM_001107230	Eif4enif1
NM_001277214	Patz1
NM_001017453	Pik3ip1
NM_001277215	Patz1
NM_001107231	Patz1
NR_102353	Patz1
NR_102354	Patz1
NM_133562	Inpp5j
NM_001106015	Pla2g3
NM_001024271	Rnf185
NM_001013049	Smtn
NM_001115013	Selm
NM_001106016	Morc2
NM_001013128	Dusp18
NM_022534	Tcn2
NM_001044228	Pes1
NM_001109447	Gal3st1
NM_001107233	RGD1308775
NM_153316	Slc35e4
NM_053801	Sec14l2
NM_001107234	Rnf215
NM_022608	Sec14l3
NM_001006960	Mtfp1
NM_022196	Lif
NM_001015022	Tbc1d10a
NM_001025128	Gatsl3
NM_001006961	Osm
NM_001017501	Hormad2
NM_001109091	Ascc2
NM_001170465	Uqcr10
NM_001007730	Cabp7
NM_001012153	Thoc5
NM_001100730	Nipsnap1
NM_012607	Nefh
NM_017277	Ap1b1
NM_001109467	Emid1
NM_001013875	Rhbdd3
NM_001025632	Ewsr1
NM_001017502	Ccdc117
NM_001271731	Xbp1
NM_001004210	Xbp1
NM_001077659	Mrps24
NM_001011912	Polm
NM_001277213	Dbnl
NM_031352	Dbnl
NM_017328	Pgam2
NM_001277211	Dbnl
NM_001277212	Dbnl
NM_001013050	Pold2
NM_001100970	Aebp1
NM_031692	Ykt6
NM_001106017	Myl7
NM_012565	Gck
NM_001270850	Gck
NM_001270849	Gck
NM_001004211	Ddx56
NM_001107238	Tmed4
NM_001100507	Zmiz2
NM_001106019	LOC685909
NM_017101	Ppia
NM_001134843	Myo1g
NM_001017503	Purb
NM_001100655	Nacad
NM_053751	Wap
NM_001126275	Ccm2
NM_001012154	Tbrg4
NM_012588	Igfbp3
NM_013144	Igfbp1
NM_001109092	Hus1
NM_001135915	LOC688553
NM_001106018	RGD1309870
NM_001107237	Ikzf1
NM_012545	Ddc
NM_001011913	Fignl1
NM_001270853	Ddc
NM_001270852	Ddc
NM_001109093	Grb10
NM_001135020	Sec61g
NM_001108863	Fbxo48
NM_001025750	Plek
NM_001106021	C1d
NM_017309	Ppp3r1
NM_001127559	Wdr92
NM_199083	Pno1
NM_001109094	Etaa1
NM_001009268	Actr2
NM_031090	Rab1a
NM_198763	Slc1a4
NM_001024903	Sertad2
NM_001134730	Lgalsl
NM_001100565	Peli1
NM_173147	Vps54
NM_033235	Mdh1
NM_013109	Otx1
NM_001010961	Tmem17
NM_001107240	B3gnt2
NM_001017504	Zrsr1
NM_001115022	Commd1
NM_001013876	Fam161a
NM_053490	Xpo1
NM_001109582	LOC690352
NM_001107241	Ahsa2
NM_001100971	RGD1305110
NM_001107242	Pex13
NM_001107244	Papolg
NM_001191683	Bcl11a
NR_037355	Mir216b
NR_031929	Mir217
NR_031928	Mir216a
NM_001012039	Efemp1
NM_001142371	Pnpt1
NM_001108367	Smek2
NM_001106022	Prorsd1
NM_031113	Rps27a
NM_001004254	Mtif2
NM_001013877	Clhc1
NM_001169145	Acyp2
NM_001169145	Acyp2
NM_001109096	Gpr75
NM_001108864	Asb3
NM_001025016	Chac2
NM_001271488	Ints6
NM_021774	Fhit
NM_001109099	Naa30
NM_001107285	Gpc5
NM_001107281	Klf12
NM_001013878	Fam149b1
NM_012895	Adk
NM_001109441	LOC681383
NM_001011698	Spetex-2C
NM_001011702	Spetex-2E
NM_001270854	Thrb
NM_012672	Thrb
NM_134356	Ptprg
NM_001007680	Abhd6
NM_024356	Gch1
NM_001106042	Xpo4
NM_001191686	Spata13
NM_213626	Kif13b
NM_001135855	Scara5
NM_001012042	Xkr6
NM_001106051	Esd
NM_001012157	Cog3
NM_001270866	Esd
NM_001270865	Esd
NM_053520	Elf1
NM_001106054	Klhl1
NM_001191688	Pcdh9
NM_001013997	Bora
NM_019330	Pcca
NM_001271404	Hs6st3
NM_031828	Kcnma1
NM_001162408	Dusp13
NM_130416	Anxa7
NM_001107248	Vcl
NM_001271275	Zswim8
NM_001008863	Usp54
NM_001012005	Nid2
NM_001009969	Spetex-2H
NM_001009976	Spetex-2A
NM_001011698	Spetex-2C
NM_001011697	Spetex-2B
NM_001011701	Spetex-2D
NM_001011701	Spetex-2D
NM_001013992	Zfp385d
NM_001108371	Ube2e2
NM_001014136	Ngly1
NM_023974	Synpr
NM_013219	Cadps
NM_001014137	LOC361016
NM_001025129	Fam107a
NM_001007620	Pdhb
NM_001107288	Flnb
NM_001134541	Gpr137c
NM_001011915	Fermt2
NM_001100509	Psmc6
NM_001107254	Samd4a
NM_001107255	Wdhd1
NM_001107257	Fbxo34
NM_031832	Lgals3
NM_022204	Exoc5
NM_001107259	Peli2
NM_001108374	RGD1310110
NM_001277602	Hnrnpc
NM_001271241	LOC100911576
NM_022933	Chd8
NM_001277601	Hnrnpc
NM_001277600	Hnrnpc
NM_053503	Ajuba
NM_001108376	RGD1308430
NM_019323	Mcpt9
NM_139342	Ripk3
NM_138878	Nedd8
NM_001191685	Rnf17
NM_001107265	Cenpj
NM_175757	Cryl1
NM_134396	Micu2
NM_001162899	RGD1563302
NM_001024272	Phf11
NM_001014235	Phf11b
NM_139091	Nupl1
NM_001044229	Tnfrsf19
NM_001006993	Sgcg
NM_001108381	Ebpl
NM_031052	Mipep
NM_001270711	Gucy1b2
NM_001109102	Fam167a
NM_001107270	Neil2
NM_001107269	Wdfy2
NM_053307	Msra
NM_001013132	Fbxo16
NM_013007	Pnoc
NM_020077	Adam2
NM_001108870	Scara3
NM_017318	Ptk2b
NM_001025142	Trim35
NM_001105717	Dpysl2
NM_080888	Bnip3l
NM_001108383	Ebf2
NM_181693	Adam28
NM_001108384	Entpd4
NM_001013996	Slc25a37
NM_001005762	Sorbs3
NM_001108386	Xpo7
NM_001170474	Fam160b2
NM_001107275	Slc39a14
NM_001107278	Fndc3a
NM_001108387	Sucla2
NM_017045	Rb1
NM_001134727	Lrch1
NM_001191118	Siah3
NM_001024803	Lrrc63
NM_053867	Tpt1
NM_001109104	Serp2
NM_001024875	Gpalpp1
NM_031042	Gtf2f2
NM_001109912	Tsc22d1
NM_001107279	Pcdh17
NM_001012043	Tdrd3
NM_001001515	Lmo7
NM_001106055	Mycbp2
NM_001108388	Scel
NM_133411	Abcc4
NM_001111064	Mbnl2
NM_001105759	Dock9
NM_001127494	Stk24
NM_057121	Slc15a1
NM_001034937	Ubac2
NM_001100685	Clybl
NM_001108392	Zic2
NM_001017505	Itgbl1
NM_153630	Nalcn
NM_022223	Fgf14
NM_001107250	Zfp503
NM_031354	Vdac2
NM_001107249	Comtd1
NM_001012040	Samd8
NM_001007006	Dusp13
NM_001108368	Dupd1
NM_133593	Ap3m1
NM_013085	Plau
NM_001105740	Ndst2
NM_133605	Camk2g
NM_001109097	Myoz1
NM_001108369	Chchd1
NM_001109456	Sec24c
NM_173308	Fut11
NM_001106025	Mss51
NM_017042	Ppp3cb
NM_001108865	Dnajc9
NM_001109518	Mrps16
NM_001109520	Kcnk16
NM_001039516	Kcnk5
NM_001047874	RGD1304704
NM_001011701	Spetex-2D
NM_001009969	Spetex-2H
NM_001009968	Spetex-2F
NM_001009971	Spetex-2G
NM_134459	Cd99l2
NM_001009969	Spetex-2H
NM_001107252	Nkiras1
NM_139114	Rpl15
NM_031529	Rarb
NM_001100508	Oxsm
NM_058211	Slc4a7
NM_001270861	Slc4a7
NM_001270860	Slc4a7
NM_001000088	Olr1605
NM_001000502	Olr1606
NM_001000534	Olr1607
NM_198730	Psmd6
NM_001271294	Thoc7
NM_001271293	Thoc7
NM_001109098	Sntn
NM_001106026	RGD1306063
NM_001107251	Fezf2
NM_001106027	Fam3d
NM_001047931	LOC498460
NM_001107253	Kctd6
NM_145770	Acox2
NM_001141929	Rpp14
NM_001108372	Rpp14
NM_182821	Pxk
NM_053907	Dnase1l3
NM_022241	Ptgdrl
NM_001135164	Ptgdr
NM_031088	Ptger2
NM_031088	Ptger2
NM_138528	Ero1l
NM_001271541	Styx
NM_001134757	Gnpnat1
NM_001134756	Gnpnat1
NM_001033066	Ddhd1
NM_012827	Bmp4
NM_001106029	Cnih1
NM_001106028	Cdkn3
NM_031032	Gmfb
NM_053899	Cgrrf1
NM_001107256	Socs4
NM_001108373	Mapk1ip1l
NM_001135802	Dlgap5
NM_001107258	Atg14
NM_001170475	RGD1562018
NM_001100566	Otx2
NM_001030036	Ap5m1
NM_001000093	Olr1608
NM_001144779	Tlr11
NM_001000096	Olr1612
NM_001000973	Olr1609
NM_001000094	Olr1610
NM_001001003	Olr1615
NM_001000840	Olr1616
NM_001000841	Olr1614
NM_001000839	Olr1617
NM_001000097	Olr1620
NM_001000838	Olr1622
NM_001000521	Olr1619
NM_001000971	Olr1625
NM_001000090	Olr1626
NM_001000089	Olr1624
NM_001000091	Olr1627
NM_001001015	Olr1629
NM_001000092	Olr1630
NM_001000837	Olr1631
NM_001000970	Olr1635
NM_001000836	Olr1632
NM_001000835	Olr1633
NR_002703	Rmrp
NM_022591	Tep1
NM_001013131	Ttc5
NM_001106030	Parp2
NM_001025141	Ccnb1ip1
NM_001100510	Osgep
NM_001014233	Tmem55b
NM_001012467	Rnase10
NM_001106031	Pnp
NM_024148	Apex1
NM_020082	Rnase4
NM_001013232	Rnase1l1
NM_206815	Rnase6
NM_001012209	Rnase12
NM_001006992	Ang
NM_001029904	Rnase1
NM_001012476	Rnase11
NM_178103	Eddm3b
NM_001000503	Olr1637
NM_001008561	Rnase9
NM_001025116	Rnase1l2
NM_001012359	Ang2
NM_001007015	Rnase2
NM_001012232	Rnase17
NM_001109100	Tppp2
NM_001107260	Slc39a2
NM_001270864	Ndrg2
NM_001270862	Ndrg2
NM_001012231	Rnase13
NM_133583	Ndrg2
NM_001270863	Ndrg2
NM_138902	Ear11
NM_001007681	Zfp219
NM_001271313	Arhgef40
NM_001000834	Olr1638
NM_001107261	Supt16h
NM_001024794	Mettl3
NM_001107262	Sall2
NM_001037645	Rab2b
NM_173324	Tox4
NM_001000833	Olr1639
NM_001000832	Olr1642
NM_001000099	Olr1640
NM_001000100	Olr1641
NM_001000102	Olr1645
NM_001000101	Olr1644
NM_001000535	Olr1643
NM_001108866	Abhd4
NM_001000103	Olr1646
NM_138910	Dad1
NM_001168583	Oxa1l
NM_031056	Mmp14
NM_031341	Slc7a7
NM_001108375	Mrpl52
NM_001013995	Haus4
NM_001037777	Lrp10
NM_022685	Rem2
NM_001108867	Prmt5
NM_001106032	Psmb11
NM_001170468	Acin1
NM_001109101	RGD1565222
NM_001105727	Psmb5
NM_017095	Cebpe
NM_053442	Slc7a8
NM_177421	Slc22a17
NM_152849	Homez
NM_001169575	Ppp1r3e
NM_001106033	Efs
NM_021850	Bcl2l2
NM_001135008	Pabpn1
NM_001192007	Il25
NR_037320	Mir3546
NM_001107263	Ngdn
NR_031922	Mir208a
NM_001106034	Cmtm5
NM_017239	Myh6
NM_017240	Myh7
NR_037354	Mir208b
NM_001007682	Thtpa
NM_001098803	Zfhx2
NM_001106035	RGD1564324
NM_001003711	Jph4
NM_001108377	Pck2
NM_001106036	Nrl
NM_001191113	Cpne6
NM_153315	Dhrs4
NM_001014138	Lrrc16b
NM_001106038	Ipo4
NM_001106039	Mdp1
NM_001271325	Tssk4
NM_001106037	Fitm1
NM_001009686	Dcaf11
NM_001012041	Irf9
NM_001008296	Emc9
NR_073088	Dcaf11
NR_073087	Dcaf11
NM_001108868	Rnf31
NM_017257	Psme2
NM_017264	Psme1
NM_001011916	Rec8
NM_001012155	Tm9sf1
NR_073162	Tssk4
NM_001106040	Nop9
NM_021656	Ltb4r
NM_001007621	Dhrs1
NM_001013036	Gmpr2
NM_019285	Adcy4
NM_001108869	Cideb
NM_031654	Rabggta
NM_053640	Ltb4r2
NM_031659	Tgm1
NM_001006962	Tinf2
NM_001108378	Sdr39u1
NM_001109330	Cbln3
NM_001107264	Nfatc4
NM_019321	Mcpt4
NM_013092	Cma1
NM_001170466	Mcpt3
NM_017145	Mcpt1
NM_021598	Mcpt8
NM_001135010	Mcpt8l2
NM_172044	Mcpt2
NM_017146	Mcpt10
NM_001277668	Mcpt1l1
NM_001106041	Ctsg
NM_001109646	LOC691670
NM_001191116	Gzmn
NM_153466	Gzmf
NM_138517	Gzmb
NM_134332	Gzmc
NM_133517	Atp12a
NM_001017375	Mphosph8
NM_001025672	Pspc1
NM_024376	Gja3
NM_001004099	Gjb2
NM_053388	Gjb6
NM_001107266	Ift88
NM_001134990	N6amt2
NM_001107267	Lats2
NM_019289	Arpc1b
NM_001039336	Zdhhc20
NM_001033685	Sap18
NM_001108379	Ska3
NM_001109649	Mrp63
NM_012952	Fgf9
NM_001014235	Phf11b
NM_001108380	Rcbtb1
NM_001011917	Cab39l
NM_001012156	Cdadc1
NM_001191936	Shisa2
NM_001107268	Mtmr6
NM_001191891	C1qtnf9
NM_001013433	Arl11
NM_001014792	Kpna3
NM_001191687	Kcnrg
NM_001012210	Trim13
NM_001009635	Spryd7
NM_001106043	Dleu7
NM_001007007	Rnaseh2b
NM_012770	Gucy1b2
NM_001037529	Defb44
NM_001037526	Defb41
NM_001037532	Defb42
NM_001037528	Defb43
NM_001037531	Defb30
NM_022597	Ctsb
NM_019238	Fdft1
NM_144730	Gata4
NM_001025751	Blk
NM_001106044	Tdh
NM_001005761	Mtmr9
NR_032286	Mir598
NM_001109103	RGD1565212
NM_001083337	Pinx1
NM_001106045	Sox7
NR_031866	Mir124-1
NM_020097	Extl3
NM_001107271	Zfp395
NM_001079937	Pbk
NM_001108382	Ccdc25
NM_053021	Clu
NM_022220	Gulo
NM_022936	Ephx2
NM_133420	Chrna2
NR_106691	Mir6320
NM_001270856	Stmn4
NM_001270855	Stmn4
NM_019176	Stmn4
NM_001270859	Stmn4
NM_001270858	Stmn4
NM_001270857	Stmn4
NM_017191	Adra1a
NM_001107272	Pnma2
NM_053999	Ppp2r2a
NM_001107273	Cdca2
NM_001108871	Kctd9
NM_012767	Gnrh1
NM_017029	Nefm
NM_031783	Nefl
NM_020301	Adam7
NM_001106046	Adamdec1
NM_031123	Stc1
NM_001127653	Nkx2-6
NM_001034144	Nkx3-1
NM_001024239	Ervfrd-1
NM_001106047	Loxl2
NM_001108873	Tnfrsf10b
NM_001013133	Rhobtb2
NM_001108872	Chmp7
NM_001134571	RGD1308117
NM_001013186	Bin3
NM_017086	Egr3
NM_001007622	Pdlim2
NM_001170472	Ccar2
NM_134367	Ppp3cc
NR_031945	Mir320a
NM_001031653	Polr3d
NM_001107276	Piwil2
NM_024364	Hr
NM_001017376	Phyhip
NM_001100732	Nudt18
NM_001025279	Reep4
NM_017342	Sftpc
NM_001107277	Lgi3
NM_031323	Bmp1
NM_001108385	Dmtn
NM_019198	Fgf17
NM_203340	Npm2
NM_001106048	Dok2
NM_012750	Gfra2
NM_133413	Cysltr2
NM_199084	Rcbtb2
NM_001045843	Lpar6
NM_001006963	Itm2b
NM_001024256	Med4
NM_001106049	Nudt15
NM_017254	Htr2a
NM_001012044	Lcp1
NM_001170471	Zc3h13
NM_053617	Cpb2
NM_001013187	Slc25a30
NM_001109650	Kctd4
NM_001007758	Nufip1
NM_013043	Tsc22d1
NM_001106050	Dnajc15
NM_001044257	Epsti1
NM_057149	Tnfsf11
NM_012773	Akap11
NM_001025414	Hars
NM_054008	Rgcc
NM_001177863	LOC100360244
NM_030854	Lect1
NM_001013051	Sugt1
NR_032768	Mir759
NM_022868	Pcdh8
NM_001106052	Olfm4
NM_001047879	LOC306079
NM_001012045	Kbtbd6
NM_053766	Wbp4
NM_017326	Calm2
NM_001107280	Pcdh20
NM_001106053	RGD1306441
NM_194353	Setl1
NM_001127483	Dis3
NM_053394	Klf5
NM_001109105	Commd6
NM_001110165	Uchl3
NM_001191689	Cln5
NM_001100568	Fbxl3
NM_001107282	Irg1
NM_001014139	Slain1
NM_017333	Ednrb
NM_001108389	Rnf219
NM_001277160	Rbm26
NM_001108390	Ndfip2
NM_001012046	Spry2
NM_001106056	Trim52
NM_001107283	Slitrk1
NM_001106057	Slitrk6
NM_001107284	Slitrk5
NR_031822	Mir19a
NR_031820	Mir19b1
NR_031819	Mir18a
NR_031818	Mir17-1
NR_031793	Mir20a
NR_031851	Mir92a1
NM_001107286	Tgds
NM_001006994	Gpr180
NM_133411	Abcc4
NM_001106058	Cldn10
NM_022232	Dnajc3
NM_207588	Oxgr1
NM_053741	Rap2a
NM_001107287	Farp1
NM_001079838	Slc15a1
NM_001079710	Gpr18
NM_001109386	Gpr183
NM_001109429	Timm8a2
NM_001005554	Tm9sf2
NM_001108391	Zic5
NM_001025634	Ggact
NM_001134414	Tmtc4
NM_001107319	Unc5d
NM_001029920	Vstm4
NM_001135838	March1
NM_138893	Myo16
NM_001108393	Zmiz1
NM_198774	Tmem110
NM_170787	Erc2
NM_175595	Cacna2d3
NM_024378	Grid1
NM_001012212	Calr3
NM_001013881	Gatad2a
NM_053363	Clcn3
NM_001107310	Spock3
NM_001135756	Galntl6
NM_053724	Glra3
NM_001134863	Stox2
NM_001166307	LOC498592
NM_173107	Stox2
NM_001108875	Sgcz
NM_001271129	Nrg1
NM_001271128	Nrg1
NM_001271127	Nrg1
NM_001271126	Nrg1
NM_001271123	Nrg1
NM_001271122	Nrg1
NM_001271121	Nrg1
NM_031588	Nrg1
NM_001271130	Nrg1
NM_001271125	Nrg1
NM_001271124	Nrg1
NM_001108878	Thsd1
NM_001004107	Tacc1
NM_001107322	Ank1
NM_031574	Rasa3
NM_001177684	Cars2
NM_001037327	Csmd1
NM_053901	Dlgap2
NM_017222	Slc10a2
NM_024151	Arf4
NM_001108394	Zcchc24
NM_001106061	Arhgef3
NM_031647	Sfmbt1
NM_017298	Cacna1d
NM_198731	Chdh
NM_001107292	Bap1
NM_053493	Hacl1
NM_001107293	Eaf1
NM_001030037	Capn7
NM_031339	Parg
NM_145767	Drgx
NM_001107297	Arhgap22
NM_001025028	Fam35a
NM_001110490	Ldb3
NM_001277158	Ldb3
NM_001277159	Ldb3
NM_001277165	Ldb3
NM_001277166	Ldb3
NM_024375	Gdf10
NM_030849	Bmpr1a
NM_001014140	RGD1309676
NM_012860	Mat1a
NM_001170349	Sh2d4b
NM_012984	Myo9b
NM_001033686	Cyp4f18
NM_053998	Rab8a
NM_001271066	Myo9b
NM_001271067	Myo9b
NM_031653	Ncan
NM_001047115	Crtc1
NM_001108397	Sugp2
NM_001170604	Il12rb1
NM_001108399	Pbx4
NM_001107309	Csgalnact1
NM_012598	Lpl
NM_153470	Lzts1
NM_053854	Nat2
NM_012869	Npy5r
NM_001106081	Tll1
NM_001106082	Nek1
NM_198764	Sh3rf1
NM_022926	Galnt7
NM_178105	Gpm6a
NM_053653	Vegfc
NM_001170346	Neil3
NM_001169133	Odz3
NM_001169115	Trappc11
NM_001109111	Wwc2
NM_001107311	Enpp6
NM_053770	Sorbs2
NM_031076	Pcm1
NM_001107312	Mtmr7
NM_022619	Slc7a2
NM_001134686	Slc7a2
NM_001191892	Micu3
NM_145096	Zdhhc2
NM_178093	Mtus1
NM_001004212	Tusc3
NM_001107316	Mfhas1
NM_001014143	Eri1
NM_138912	Ppp1r3b
NM_001106084	Tnks
NM_001271244	Rbpms
NM_053906	Gsr
NM_001014002	Mak16
NM_001271118	Nrg1
NM_001271120	Nrg1
NM_001271119	Nrg1
NM_001107320	Prosc
NM_024146	Fgfr1
NM_001136098	Hook3
NM_001106090	Whsc1l1
NM_001170582	Adam32
NM_001107321	Htra4
NM_020303	Adam5
